"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
"20211214","감자","224000","050100","null","0.0","244000","8.9","230800","3.0"
"20211213","감자","274000","050100","192000","-29.9","null","0.0","260250","-5.0"
"20211212","감자","274000","050100","184000","-32.8","185000","-32.5","231600","-15.5"
"20211211","감자","174000","050100","238000","36.8","183000","5.2","201500","15.8"
"20211210","감자","241000","050100","162000","-32.8","235000","-2.5","214000","-11.2"
"20211209","감자","251000","050100","119000","-52.6","276000","10.0","212000","-15.5"
"20211208","감자","234000","050100","170000","-27.4","234000","0.0","197000","-15.8"
"20211207","감자","280000","050100","null","0.0","261000","-6.8","224600","-19.8"
"20211206","감자","288000","050100","187000","-35.1","null","0.0","249000","-13.5"
"20211204","감자","214000","050100","223000","4.2","219000","2.3","212000","-0.9"
"20211203","감자","225000","050100","202000","-10.2","195000","-13.3","227250","1.0"
"20211202","감자","229000","050100","214000","-6.6","251000","9.6","198750","-13.2"
"20211201","감자","186000","050100","231000","24.2","239000","28.5","215250","15.7"
"20211130","감자","251000","050100","155000","-38.2","192000","-23.5","251800","0.3"
"20211129","감자","237000","050100","284000","19.8","null","0.0","221250","-6.6"
"20211127","감자","132000","050100","255000","93.2","242000","83.3","216750","64.2"
"20211126","감자","213000","050100","244000","14.6","258000","21.1","210000","-1.4"
"20211125","감자","214000","050100","209000","-2.3","250000","16.8","228500","6.8"
"20211124","감자","169000","050100","null","0.0","250000","47.9","199500","18.0"
"20211123","감자","214000","050100","122000","-43.0","214000","0.0","227400","6.3"
"20211122","감자","217000","050100","228000","5.1","null","0.0","216000","-0.5"
"20211120","감자","128000","050100","262000","104.7","196000","53.1","201250","57.2"
"20211119","감자","184000","050100","235000","27.7","185000","0.5","185750","1.0"
"20211118","감자","172000","050100","263000","52.9","182000","5.8","192750","12.1"
"20211117","감자","221000","050100","null","0.0","214000","-3.2","192000","-13.1"
"20211116","감자","207000","050100","169000","-18.4","206000","-0.5","202800","-2.0"
"20211115","감자","258000","050100","239000","-7.4","null","0.0","262250","1.6"
"20211113","감자","192000","050100","246000","28.1","257000","33.9","237250","23.6"
"20211112","감자","184000","050100","161000","-12.5","280000","52.2","264250","43.6"
"20211111","감자","238000","050100","170000","-28.6","259000","8.8","239750","0.7"
"20211110","감자","162000","050100","null","0.0","286000","76.5","240500","48.5"
"20211109","감자","119000","050100","157000","31.9","274000","130.3","227200","90.9"
"20211108","감자","170000","050100","183000","7.6","null","0.0","248250","46.0"
"20211106","감자","187000","050100","244000","30.5","221000","18.2","220000","17.6"
"20211105","감자","186000","050100","223000","19.9","153000","-17.7","209000","12.4"
"20211104","감자","223000","050100","230000","3.1","194000","-13.0","186500","-16.4"
"20211103","감자","202000","050100","null","0.0","156000","-22.8","157250","-22.2"
"20211102","감자","214000","050100","142000","-33.6","137000","-36.0","177000","-17.3"
"20211101","감자","231000","050100","209000","-9.5","null","0.0","191750","-17.0"
"20211030","감자","155000","050100","194000","25.2","221000","42.6","212000","36.8"
"20211029","감자","284000","050100","243000","-14.4","214000","-24.6","187250","-34.1"
"20211028","감자","232000","050100","212000","-8.6","196000","-15.5","200500","-13.6"
"20211027","감자","255000","050100","227000","-11.0","233000","-8.6","190250","-25.4"
"20211026","감자","244000","050100","null","0.0","243000","-0.4","202400","-17.0"
"20211025","감자","209000","050100","191000","-8.6","null","0.0","199250","-4.7"
"20211023","감자","122000","050100","null","0.0","208000","70.5","194500","59.4"
"20211022","감자","228000","050100","null","0.0","247000","8.3","193500","-15.1"
"20211021","감자","207000","050100","null","0.0","240000","15.9","211250","2.1"
"20211020","감자","262000","050100","null","0.0","221000","-15.6","230250","-12.1"
"20211019","감자","235000","050100","null","0.0","183000","-22.1","236400","0.6"
"20211018","감자","263000","050100","133000","-49.4","null","0.0","265500","1.0"
"20211016","감자","169000","050100","183000","8.3","176000","4.1","209250","23.8"
"20211015","감자","239000","050100","239000","0.0","225000","-5.9","236500","-1.0"
"20211014","감자","188000","050100","161000","-14.4","264000","40.4","223750","19.0"
"20211013","감자","246000","050100","175000","-28.9","266000","8.1","243250","-1.1"
"20211012","감자","161000","050100","null","0.0","259000","60.9","219200","36.1"
"20211011","감자","170000","050100","127000","-25.3","null","0.0","217250","27.8"
"20211009","감자","157000","050100","278000","77.1","256000","63.1","254750","62.3"
"20211008","감자","183000","050100","203000","10.9","256000","39.9","206750","13.0"
"20211007","감자","215000","050100","264000","22.8","223000","3.7","181250","-15.7"
"20211006","감자","244000","050100","270000","10.7","281000","15.2","185000","-24.2"
"20211005","감자","223000","050100","null","0.0","101000","-54.7","179250","-19.6"
"20211004","감자","230000","050100","227000","-1.3","null","0.0","180667","-21.4"
"20211002","감자","142000","050100","206000","45.1","null","0.0","216667","52.6"
"20211001","감자","209000","050100","197000","-5.7","null","0.0","209333","0.2"
"20210930","감자","194000","050100","258000","33.0","26000","-86.6","198000","2.1"
"20210929","감자","243000","050100","null","0.0","134000","-44.9","180250","-25.8"
"20210928","감자","212000","050100","164000","-22.6","170000","-19.8","187200","-11.7"
"20210927","감자","227000","050100","181000","-20.3","null","0.0","216500","-4.6"
"20210925","감자","191000","050100","211000","10.5","192000","0.5","221667","16.1"
"20210924","감자","310000","050100","250000","-19.4","194000","-37.4","245000","-21.0"
"20210918","감자","133000","050100","176000","32.3","321000","141.4","252000","89.5"
"20210917","감자","254000","050100","179000","-29.5","221000","-13.0","245333","-3.4"
"20210916","감자","183000","050100","170000","-7.1","221000","20.8","218333","19.3"
"20210915","감자","239000","050100","null","0.0","295000","23.4","197667","-17.3"
"20210914","감자","161000","050100","120000","-25.5","173000","7.5","132000","-18.0"
"20210913","감자","175000","050100","193000","10.3","null","0.0","175333","0.2"
"20210911","감자","127000","050100","230000","81.1","178000","40.2","208250","64.0"
"20210910","감자","222000","050100","229000","3.2","269000","21.2","255750","15.2"
"20210909","감자","278000","050100","284000","2.2","217000","-21.9","216000","-22.3"
"20210908","감자","203000","050100","null","0.0","159000","-21.7","215750","6.3"
"20210907","감자","264000","050100","null","0.0","224000","-15.2","207600","-21.4"
"20210906","감자","270000","050100","246000","-8.9","null","0.0","271000","0.4"
"20210904","감자","227000","050100","174000","-23.3","208000","-8.4","258000","13.7"
"20210903","감자","233000","050100","205000","-12.0","208000","-10.7","215250","-7.6"
"20210902","감자","206000","050100","192000","-6.8","175000","-15.0","223250","8.4"
"20210901","감자","197000","050100","null","0.0","183000","-7.1","195000","-1.0"
"20210831","감자","238000","050100","131000","-45.0","252000","5.9","224000","-5.9"
"20210830","감자","258000","050100","136000","-47.3","null","0.0","219750","-14.8"
"20210828","감자","164000","050100","175000","6.7","195000","18.9","221750","35.2"
"20210827","감자","181000","050100","211000","16.6","218000","20.4","246500","36.2"
"20210826","감자","244000","050100","174000","-28.7","206000","-15.6","238000","-2.5"
"20210825","감자","211000","050100","null","0.0","174000","-17.5","188000","-10.9"
"20210824","감자","250000","050100","117000","-53.2","198000","-20.8","208200","-16.7"
"20210823","감자","259000","050100","145000","-44.0","null","0.0","219750","-15.2"
"20210821","감자","103000","050100","210000","103.9","202000","96.1","194250","88.6"
"20210820","감자","117000","050100","200000","70.9","221000","88.9","219000","87.2"
"20210819","감자","167000","050100","150000","-10.2","194000","16.2","230500","38.0"
"20210818","감자","176000","050100","null","0.0","211000","19.9","222250","26.3"
"20210817","감자","179000","050100","107000","-40.2","203000","13.4","196600","9.8"
"20210816","감자","170000","050100","98000","-42.4","null","0.0","155250","-8.7"
"20210814","감자","120000","050100","230000","91.7","159000","32.5","188000","56.7"
"20210813","감자","193000","050100","232000","20.2","254000","31.6","257667","33.5"
"20210812","감자","168000","050100","288000","71.4","303000","80.4","204000","21.4"
"20210811","감자","230000","050100","null","0.0","293000","27.4","224500","-2.4"
"20210810","감자","229000","050100","207000","-9.6","232000","1.3","231800","1.2"
"20210809","감자","284000","050100","240000","-15.5","null","0.0","221750","-21.9"
"20210806","감자","246000","050100","195000","-20.7","120000","-51.2","190000","-22.8"
"20210805","감자","152000","050100","184000","21.1","145000","-4.6","196667","29.4"
"20210804","감자","174000","050100","null","0.0","214000","23.0","236000","35.6"
"20210803","감자","205000","050100","238000","16.1","290000","41.5","213000","3.9"
"20210802","감자","192000","050100","279000","45.3","null","0.0","192250","0.1"
"20210731","감자","131000","050100","354000","170.2","265000","102.3","229000","74.8"
"20210730","감자","136000","050100","354000","160.3","205000","50.7","175000","28.7"
"20210729","감자","170000","050100","267000","57.1","224000","31.8","202000","18.8"
"20210728","감자","175000","050100","308000","76.0","203000","16.0","182500","4.3"
"20210727","감자","211000","050100","null","0.0","178000","-15.6","184800","-12.4"
"20210726","감자","174000","050100","309000","77.6","null","0.0","196750","13.1"
"20210724","감자","117000","050100","343000","193.2","228000","94.9","227250","94.2"
"20210723","감자","145000","050100","460000","217.2","212000","46.2","201250","38.8"
"20210722","감자","181000","050100","479000","164.6","321000","77.3","250250","38.3"
"20210721","감자","210000","050100","509000","142.4","258000","22.9","214000","1.9"
"20210720","감자","200000","050100","null","0.0","156000","-22.0","171000","-14.5"
"20210719","감자","150000","050100","290000","93.3","null","0.0","221500","47.7"
"20210717","감자","107000","050100","408000","281.3","239000","123.4","245500","129.4"
"20210716","감자","98000","050100","293000","199.0","243000","148.0","245250","150.3"
"20210715","감자","151000","050100","516000","241.7","350000","131.8","292250","93.5"
"20210714","감자","230000","050100","485000","110.9","217000","-5.7","252500","9.8"
"20210713","감자","232000","050100","null","0.0","178000","-23.3","219600","-5.3"
"20210712","감자","288000","050100","420000","45.8","null","0.0","251000","-12.8"
"20210710","감자","207000","050100","563000","172.0","317000","53.1","268500","29.7"
"20210709","감자","240000","050100","678000","182.5","331000","37.9","334250","39.3"
"20210708","감자","243000","050100","598000","146.1","413000","70.0","287500","18.3"
"20210707","감자","235000","050100","860000","266.0","342000","45.5","313250","33.3"
"20210706","감자","195000","050100","null","0.0","421000","115.9","318000","63.1"
"20210705","감자","184000","050100","255000","38.6","null","0.0","284250","54.5"
"20210703","감자","238000","050100","427000","79.4","258000","8.4","362750","52.4"
"20210702","감자","279000","050100","489000","75.3","433000","55.2","320250","14.8"
"20210701","감자","278000","050100","497000","78.8","289000","4.0","379750","36.6"
"20210630","감자","354000","050100","null","0.0","338000","-4.5","338250","-4.4"
"20210629","감자","267000","050100","371000","39.0","474000","77.5","412400","54.5"
"20210628","감자","308000","050100","530000","72.1","null","0.0","444750","44.4"
"20210626","감자","309000","050100","553000","79.0","463000","49.8","490250","58.7"
"20210625","감자","328000","050100","591000","80.2","253000","-22.9","442000","34.8"
"20210624","감자","343000","050100","483000","40.8","322000","-6.1","474000","38.2"
"20210623","감자","460000","050100","null","0.0","457000","-0.7","462500","0.5"
"20210622","감자","479000","050100","256000","-46.6","582000","21.5","501200","4.6"
"20210621","감자","509000","050100","224000","-56.0","null","0.0","578500","13.7"
"20210619","감자","290000","050100","302000","4.1","475000","63.8","555500","91.6"
"20210618","감자","409000","050100","275000","-32.8","452000","10.5","644000","57.5"
"20210617","감자","408000","050100","326000","-20.1","496000","21.6","571500","40.1"
"20210616","감자","293000","050100","null","0.0","383000","30.7","504500","72.2"
"20210615","감자","516000","050100","474000","-8.1","540000","4.7","597600","15.8"
"20210614","감자","485000","050100","435000","-10.3","null","0.0","570500","17.6"
"20210612","감자","420000","050100","519000","23.6","214000","-49.0","419250","-0.2"
"20210611","감자","484000","050100","481000","-0.6","394000","-18.6","540500","11.7"
"20210610","감자","563000","050100","488000","-13.3","461000","-18.1","558500","-0.8"
"20210609","감자","678000","050100","null","0.0","533000","-21.4","512000","-24.5"
"20210608","감자","598000","050100","387000","-35.3","646000","8.0","458200","-23.4"
"20210607","감자","860000","050100","420000","-51.2","null","0.0","482500","-43.9"
"20210605","감자","255000","050100","353000","38.4","476000","86.7","520750","104.2"
"20210604","감자","264000","050100","407000","54.2","408000","54.5","504250","91.0"
"20210603","감자","427000","050100","474000","11.0","361000","-15.5","565500","32.4"
"20210602","감자","489000","050100","null","0.0","427000","-12.7","489000","0.0"
"20210601","감자","497000","050100","289000","-41.9","292000","-41.2","461600","-7.1"
"20210531","감자","521000","050100","316000","-39.3","null","0.0","545500","4.7"
"20210529","감자","371000","050100","258000","-30.5","399000","7.5","408000","10.0"
"20210528","감자","530000","050100","360000","-32.1","377000","-28.9","441750","-16.7"
"20210527","감자","590000","050100","335000","-43.2","392000","-33.6","530250","-10.1"
"20210526","감자","553000","050100","440000","-20.4","400000","-27.7","421750","-23.7"
"20210525","감자","591000","050100","null","0.0","622000","5.2","413200","-30.1"
"20210524","감자","483000","050100","310000","-35.8","null","0.0","404333","-16.3"
"20210522","감자","256000","050100","426000","66.4","404000","57.8","366250","43.1"
"20210521","감자","224000","050100","342000","52.7","405000","80.8","396250","76.9"
"20210520","감자","383000","050100","382000","-0.3","230000","-39.9","288500","-24.7"
"20210519","감자","302000","050100","357000","18.2","346000","14.6","340750","12.8"
"20210518","감자","275000","050100","null","0.0","383000","39.3","332400","20.9"
"20210517","감자","326000","050100","316000","-3.1","null","0.0","325750","-0.1"
"20210515","감자","474000","050100","350000","-26.2","414000","-12.7","363750","-23.3"
"20210514","감자","435000","050100","257000","-40.9","404000","-7.1","386000","-11.3"
"20210513","감자","556000","050100","205000","-63.1","354000","-36.3","364500","-34.4"
"20210512","감자","519000","050100","402000","-22.5","257000","-50.5","320250","-38.3"
"20210511","감자","481000","050100","null","0.0","278000","-42.2","351400","-26.9"
"20210510","감자","488000","050100","264000","-45.9","null","0.0","329000","-32.6"
"20210508","감자","387000","050100","305000","-21.2","387000","0.0","330500","-14.6"
"20210507","감자","420000","050100","381000","-9.3","314000","-25.2","295500","-29.6"
"20210506","감자","475000","050100","400000","-15.8","289000","-39.2","287000","-39.6"
"20210505","감자","353000","050100","282000","-20.1","274000","-22.4","310750","-12.0"
"20210504","감자","407000","050100","null","0.0","351000","-13.8","323800","-20.4"
"20210503","감자","474000","050100","193000","-59.3","null","0.0","314250","-33.7"
"20210501","감자","289000","050100","267000","-7.6","339000","17.3","286500","-0.9"
"20210430","감자","316000","050100","242000","-23.4","356000","12.7","296250","-6.3"
"20210429","감자","258000","050100","296000","14.7","374000","45.0","343500","33.1"
"20210428","감자","360000","050100","null","0.0","282000","-21.7","282500","-21.5"
"20210427","감자","335000","050100","145000","-56.7","426000","27.2","348200","3.9"
"20210426","감자","440000","050100","264000","-40.0","null","0.0","310500","-29.4"
"20210424","감자","310000","050100","267000","-13.9","315000","1.6","270250","-12.8"
"20210423","감자","350000","050100","324000","-7.4","324000","-7.4","313250","-10.5"
"20210422","감자","426000","050100","376000","-11.7","359000","-15.7","327750","-23.1"
"20210421","감자","342000","050100","null","0.0","240000","-29.8","277500","-18.9"
"20210420","감자","382000","050100","200000","-47.6","363000","-5.0","341600","-10.6"
"20210419","감자","357000","050100","262000","-26.6","null","0.0","290750","-18.6"
"20210417","감자","316000","050100","276000","-12.7","313000","-0.9","304250","-3.7"
"20210416","감자","372000","050100","269000","-27.7","290000","-22.0","284000","-23.7"
"20210415","감자","350000","050100","239000","-31.7","364000","4.0","333750","-4.6"
"20210414","감자","257000","050100","null","0.0","355000","38.1","282250","9.8"
"20210413","감자","205000","050100","181000","-11.7","419000","104.4","310800","51.6"
"20210412","감자","402000","050100","196000","-51.2","419000","4.2","351400","-12.6"
"20210410","감자","264000","050100","304000","15.2","293000","11.0","312500","18.4"
"20210409","감자","283000","050100","289000","2.1","331000","17.0","257500","-9.0"
"20210408","감자","305000","050100","370000","21.3","349000","14.4","304000","-0.3"
"20210407","감자","381000","050100","null","0.0","235000","-38.3","239000","-37.3"
"20210406","감자","400000","050100","215000","-46.3","358000","-10.5","293600","-26.6"
"20210405","감자","282000","050100","334000","18.4","null","0.0","304250","7.9"
"20210403","감자","193000","050100","245000","26.9","346000","79.3","313500","62.4"
"20210402","감자","247000","050100","236000","-4.5","290000","17.4","274250","11.0"
"20210401","감자","267000","050100","110000","-58.8","349000","30.7","312750","17.1"
"20210331","감자","250000","050100","null","0.0","288000","15.2","265500","6.2"
"20210330","감자","242000","050100","null","0.0","306000","26.4","277600","14.7"
"20210329","감자","296000","050100","null","0.0","null","0.0","278000","-6.1"
"20210327","감자","145000","050100","136000","-6.2","260000","79.3","286500","97.6"
"20210326","감자","264000","050100","227000","-14.0","317000","20.1","240500","-8.9"
"20210325","감자","219000","050100","217000","-0.9","329000","50.2","259250","18.4"
"20210324","감자","267000","050100","253000","-5.2","401000","50.2","261000","-2.2"
"20210323","감자","324000","050100","256000","-21.0","386000","19.1","283800","-12.4"
"20210322","감자","376000","050100","253000","-32.7","null","0.0","277000","-26.3"
"20210320","감자","200000","050100","171000","-14.5","255000","27.5","289000","44.5"
"20210319","감자","262000","050100","176000","-32.8","209000","-20.2","219750","-16.1"
"20210318","감자","230000","050100","172000","-25.2","238000","3.5","228000","-0.9"
"20210317","감자","276000","050100","264000","-4.3","241000","-12.7","200250","-27.4"
"20210316","감자","269000","050100","226000","-16.0","226000","-16.0","237200","-11.8"
"20210315","감자","239000","050100","288000","20.5","null","0.0","307750","28.8"
"20210313","감자","181000","050100","null","0.0","213000","17.7","293000","61.9"
"20210312","감자","196000","050100","null","0.0","359000","83.2","260500","32.9"
"20210311","감자","206000","050100","null","0.0","248000","20.4","202750","-1.6"
"20210310","감자","304000","050100","190000","-37.5","318000","4.6","252250","-17.0"
"20210309","감자","289000","050100","245000","-15.2","396000","37.0","243400","-15.8"
"20210308","감자","370000","050100","311000","-15.9","null","0.0","248750","-32.8"
"20210306","감자","215000","050100","188000","-12.6","225000","4.7","295250","37.3"
"20210305","감자","334000","050100","300000","-10.2","325000","-2.7","258250","-22.7"
"20210304","감자","288000","050100","269000","-6.6","266000","-7.6","236000","-18.1"
"20210303","감자","245000","050100","286000","16.7","344000","40.4","237750","-3.0"
"20210302","감자","236000","050100","226000","-4.2","472000","100.0","231200","-2.0"
"20210301","감자","110000","050100","292000","165.5","null","0.0","186250","69.3"
"20210227","감자","136000","050100","308000","126.5","362000","166.2","233800","71.9"
"20210226","감자","227000","050100","362000","59.5","301000","32.6","268500","18.3"
"20210225","감자","217000","050100","413000","90.3","287000","32.3","236000","8.8"
"20210224","감자","253000","050100","null","0.0","353000","39.5","226500","-10.5"
"20210223","감자","256000","050100","177000","-30.9","null","0.0","239250","-6.5"
"20210222","감자","253000","050100","198000","-21.7","156000","-38.3","236800","-6.4"
"20210220","감자","171000","050100","221000","29.2","275000","60.8","240400","40.6"
"20210219","감자","176000","050100","280000","59.1","305000","73.3","228000","29.5"
"20210218","감자","172000","050100","253000","47.1","255000","48.3","241750","40.6"
"20210217","감자","264000","050100","null","0.0","329000","24.6","261333","-1.0"
"20210216","감자","226000","050100","201000","-11.1","null","0.0","197333","-12.7"
"20210215","감자","288000","050100","326000","13.2","175000","-39.2","182600","-36.6"
"20210210","감자","190000","050100","null","0.0","269000","41.6","232000","22.1"
"20210209","감자","245000","050100","82000","-66.5","null","0.0","219333","-10.5"
"20210208","감자","311000","050100","169000","-45.7","155000","-50.2","235750","-24.2"
"20210206","감자","188000","050100","267000","42.0","255000","35.6","182250","-3.1"
"20210205","감자","300000","050100","227000","-24.3","306000","2.0","245667","-18.1"
"20210204","감자","269000","050100","357000","32.7","210000","-21.9","183250","-31.9"
"20210203","감자","286000","050100","null","0.0","240000","-16.1","243250","-14.9"
"20210202","감자","226000","050100","null","0.0","null","0.0","226500","0.2"
"20210201","감자","292000","050100","null","0.0","145000","-50.3","238250","-18.4"
"20210130","감자","116000","050100","309000","166.4","176000","51.7","174250","50.2"
"20210129","감자","170000","050100","309000","81.8","262000","54.1","266500","56.8"
"20210128","감자","313000","050100","300000","-4.2","290000","-7.3","319000","1.9"
"20210127","감자","308000","050100","null","0.0","null","0.0","131667","-57.3"
"20210126","감자","362000","050100","164000","-54.7","null","0.0","144250","-60.2"
"20210125","감자","413000","050100","250000","-39.5","null","0.0","170750","-58.7"
"20210123","감자","177000","050100","353000","99.4","116000","-34.5","199000","12.4"
"20210122","감자","198000","050100","297000","50.0","172000","-13.1","226500","14.4"
"20210121","감자","199000","050100","325000","63.3","221000","11.1","217000","9.0"
"20210120","감자","221000","050100","null","0.0","270000","22.2","230500","4.3"
"20210119","감자","280000","050100","186000","-33.6","null","0.0","243750","-12.9"
"20210118","감자","253000","050100","232000","-8.3","221000","-12.6","272800","7.8"
"20210116","감자","201000","050100","155000","-22.9","233000","15.9","211400","5.2"
"20210115","감자","326000","050100","236000","-27.6","305000","-6.4","255250","-21.7"
"20210114","감자","336000","050100","244000","-27.4","249000","-25.9","245000","-27.1"
"20210113","감자","282000","050100","null","0.0","326000","15.6","258500","-8.3"
"20210112","감자","307000","050100","185000","-39.7","null","0.0","210750","-31.4"
"20210111","감자","286000","050100","183000","-36.0","null","0.0","195250","-31.7"
"20210109","감자","82000","050100","276000","236.6","332000","304.9","258800","215.6"
"20210108","감자","169000","050100","234000","38.5","266000","57.4","284500","68.3"
"20210107","감자","220000","050100","261000","18.6","406000","84.5","326000","48.2"
"20210106","감자","267000","050100","null","0.0","435000","62.9","291500","9.2"
"20210105","감자","227000","050100","185000","-18.5","null","0.0","281250","23.9"
"20210104","감자","357000","050100","219000","-38.7","239000","-33.1","297400","-16.7"
"20201231","감자","61000","050100","192000","214.8","131000","114.8","95500","56.6"
"20201230","감자","309000","050100","192000","-37.9","322000","4.2","197500","-36.1"
"20201229","감자","309000","050100","null","0.0","null","0.0","171500","-44.5"
"20201228","감자","300000","050100","146000","-51.3","163000","-45.7","220000","-26.7"
"20201226","감자","164000","050100","258000","57.3","154000","-6.1","179800","9.6"
"20201225","감자","250000","050100","250000","0.0","205000","-18.0","238000","-4.8"
"20201224","감자","321000","050100","250000","-22.1","245000","-23.7","230750","-28.1"
"20201223","감자","353000","050100","214000","-39.4","242000","-31.4","228000","-35.4"
"20201222","감자","297000","050100","null","0.0","null","0.0","221000","-25.6"
"20201221","감자","325000","050100","137000","-57.8","204000","-37.2","255400","-21.4"
"20201219","감자","186000","050100","185000","-0.5","301000","61.8","214600","15.4"
"20201218","감자","232000","050100","182000","-21.6","210000","-9.5","229000","-1.3"
"20201217","감자","213000","050100","214000","0.5","245000","15.0","236000","10.8"
"20201216","감자","155000","050100","206000","32.9","246000","58.7","218250","40.8"
"20201215","감자","236000","050100","null","0.0","null","0.0","222750","-5.6"
"20201214","감자","244000","050100","234000","-4.1","188000","-23.0","234200","-4.0"
"20201212","감자","185000","050100","280000","51.4","282000","52.4","231400","25.1"
"20201211","감자","183000","050100","259000","41.5","282000","54.1","232000","26.8"
"20201210","감자","235000","050100","286000","21.7","281000","19.6","226750","-3.5"
"20201209","감자","276000","050100","274000","-0.7","null","0.0","233000","-15.6"
"20201208","감자","234000","050100","null","0.0","243000","3.8","200600","-14.3"
"20201207","감자","261000","050100","171000","-34.5","185000","-29.1","224000","-14.2"
"20201205","감자","185000","050100","153000","-17.3","264000","42.7","258200","39.6"
"20201204","감자","219000","050100","194000","-11.4","180000","-17.8","199500","-8.9"
"20201203","감자","195000","050100","156000","-20.0","192000","-1.5","244750","25.5"
"20201202","감자","251000","050100","137000","-45.4","190000","-24.3","214250","-14.6"
"20201201","감자","239000","050100","null","0.0","null","0.0","208750","-12.7"
"20201130","감자","192000","050100","221000","15.1","236000","22.9","251800","31.1"
"20201128","감자","146000","050100","196000","34.2","297000","103.4","201400","37.9"
"20201127","감자","242000","050100","233000","-3.7","223000","-7.9","208333","-13.9"
"20201126","감자","258000","050100","243000","-5.8","222000","-14.0","219000","-15.1"
"20201125","감자","250000","050100","null","0.0","287000","14.8","240500","-3.8"
"20201124","감자","250000","050100","140000","-44.0","null","0.0","193000","-22.8"
"20201123","감자","214000","050100","208000","-2.8","176000","-17.8","236200","10.4"
"20201121","감자","137000","050100","240000","75.2","208000","51.8","189600","38.4"
"20201120","감자","196000","050100","221000","12.8","183000","-6.6","212750","8.5"
"20201119","감자","185000","050100","183000","-1.1","164000","-11.4","180750","-2.3"
"20201118","감자","182000","050100","null","0.0","247000","35.7","200750","10.3"
"20201117","감자","214000","050100","157000","-26.6","null","0.0","194000","-9.3"
"20201116","감자","206000","050100","176000","-14.6","187000","-9.2","203200","-1.4"
"20201114","감자","234000","050100","264000","12.8","267000","14.1","217600","-7.0"
"20201113","감자","257000","050100","266000","3.5","195000","-24.1","267250","4.0"
"20201112","감자","280000","050100","259000","-7.5","277000","-1.1","280250","0.1"
"20201111","감자","259000","050100","null","0.0","211000","-18.5","245750","-5.1"
"20201110","감자","286000","050100","223000","-22.0","null","0.0","229000","-19.9"
"20201109","감자","274000","050100","256000","-6.6","174000","-36.5","200800","-26.7"
"20201107","감자","171000","050100","223000","30.4","246000","43.9","215400","26.0"
"20201106","감자","221000","050100","281000","27.1","217000","-1.8","223750","1.2"
"20201105","감자","153000","050100","101000","-34.0","231000","51.0","224250","46.6"
"20201104","감자","194000","050100","null","0.0","232000","19.6","185250","-4.5"
"20201103","감자","156000","050100","null","0.0","null","0.0","179250","14.9"
"20201102","감자","137000","050100","null","0.0","195000","42.3","192000","40.1"
"20201031","감자","189000","050100","26000","-86.2","200000","5.8","188600","-0.2"
"20201030","감자","221000","050100","26000","-88.2","166000","-24.9","215750","-2.4"
"20201029","감자","214000","050100","134000","-37.4","191000","-10.7","188500","-11.9"
"20201028","감자","196000","050100","170000","-13.3","250000","27.6","201250","2.7"
"20201027","감자","233000","050100","null","0.0","null","0.0","193500","-17.0"
"20201026","감자","243000","050100","176000","-27.6","167000","-31.3","194200","-20.1"
"20201024","감자","140000","050100","194000","38.6","152000","8.6","176600","26.1"
"20201023","감자","208000","050100","227000","9.1","195000","-6.3","207000","-0.5"
"20201022","감자","247000","050100","200000","-19.0","187000","-24.3","188000","-23.9"
"20201021","감자","240000","050100","271000","12.9","262000","9.2","199750","-16.8"
"20201020","감자","221000","050100","null","0.0","null","0.0","229500","3.8"
"20201019","감자","183000","050100","257000","40.4","213000","16.4","246600","34.8"
"20201017","감자","157000","050100","221000","40.8","276000","75.8","229000","45.9"
"20201016","감자","176000","050100","221000","25.6","274000","55.7","224500","27.6"
"20201015","감자","225000","050100","295000","31.1","308000","36.9","250000","11.1"
"20201014","감자","264000","050100","173000","-34.5","237000","-10.2","227750","-13.7"
"20201013","감자","266000","050100","null","0.0","null","0.0","238000","-10.5"
"20201012","감자","259000","050100","183000","-29.3","231000","-10.8","196800","-24.0"
"20201010","감자","223000","050100","269000","20.6","210000","-5.8","192800","-13.5"
"20201009","감자","256000","050100","217000","-15.2","224000","-12.5","262000","2.3"
"20201008","감자","256000","050100","159000","-37.9","167000","-34.8","213500","-16.6"
"20201007","감자","223000","050100","224000","0.4","299000","34.1","201500","-9.6"
"20201006","감자","281000","050100","null","0.0","null","0.0","176000","-37.4"
"20201005","감자","101000","050100","178000","76.2","193000","91.1","226750","124.5"
"20200930","감자","26000","050100","null","0.0","302000","1061.5","239500","821.2"
"20200929","감자","134000","050100","184000","37.3","null","0.0","195667","46.0"
"20200928","감자","170000","050100","195000","14.7","188000","10.6","191500","12.6"
"20200926","감자","176000","050100","206000","17.0","268000","52.3","264667","50.4"
"20200925","감자","192000","050100","174000","-9.4","305000","58.9","200667","4.5"
"20200924","감자","194000","050100","198000","2.1","358000","84.5","233000","20.1"
"20200923","감자","227000","050100","null","0.0","254000","11.9","213750","-5.8"
"20200922","감자","200000","050100","119000","-40.5","null","0.0","193750","-3.1"
"20200921","감자","271000","050100","202000","-25.5","192000","-29.2","209200","-22.8"
"20200919","감자","257000","050100","194000","-24.5","180000","-30.0","171800","-33.2"
"20200918","감자","321000","050100","211000","-34.3","206000","-35.8","224000","-30.2"
