"거래일자","품목명","반입량","금액","전년 반입량","전년 반입량 증감률(%)","전년 금액","전년 금액 증감률(%)","평년 반입량","평년 반입량 증감률(%)","평년 금액","평년 금액 증감률(%)"
"2023-02-중","신고","345025","603490500","217751","58.4","570927000","5.7","335696","2.8","974946996","-38.1"
"2023-02-상","신고","591352","1164100000","163694","261.3","493237000","136.0","1064723","-44.5","3928195827","-70.4"
"2023-01-하","신고","265531","701670680","1859305","-85.7","6147069060","-88.6","1869828","-85.8","6112974057","-88.5"
"2023-01-중","신고","2233923","5240678470","2313450","-3.4","8156680980","-35.7","1531906","45.8","4292459704","22.1"
"2023-01-상","신고","2623524","6699811840","726564","261.1","2112354000","217.2","1077163","143.6","2716556492","146.6"
"2022-12-하","신고","639744","1381698300","432402","48.0","1123220600","23.0","612309","4.5","1560582459","-11.5"
"2022-12-중","신고","466736","861626200","415975","12.2","998819000","-13.7","602003","-22.5","1329510376","-35.2"
"2022-12-상","신고","554843","1016609000","607456","-8.7","1532833500","-33.7","677882","-18.2","1492785571","-31.9"
"2022-11-하","신고","765704","1367936500","549900","39.2","1276542700","7.2","885715","-13.5","1791824515","-23.7"
"2022-11-중","신고","691391","1155950800","696681","-0.8","1631418500","-29.1","901450","-23.3","1780245805","-35.1"
"2022-11-상","신고","851824","1423630500","762094","11.8","1633126600","-12.8","867656","-1.8","1658628690","-14.2"
"2022-10-하","신고","662477","1128310200","576939","14.8","1406516758","-19.8","756222","-12.4","1386154320","-18.6"
"2022-10-중","신고","689380","1178240500","516901","33.4","1165777000","1.1","650179","6.0","1286373975","-8.4"
"2022-10-상","신고","520479","930885900","363937","43.0","751101600","23.9","522413","-0.4","994248590","-6.4"
"2022-09-하","신고","367491","644471000","525041","-30.0","1514446900","-57.4","1781920","-79.4","5857330319","-89.0"
"2022-09-중","신고","412540","1250529920","2325851","-82.3","7785148800","-83.9","3228374","-87.2","9182446986","-86.4"
"2022-09-상","신고","3010818","9249666700","1864672","61.5","6169182172","49.9","910404","230.7","2617701234","253.4"
"2022-08-하","신고","1509727","5479158000","13781","10855.1","68945600","7847.1","38186","3853.6","95348063","5646.5"
"2022-08-중","신고","78690","135635000","4656","1590.1","17050900","695.5","53824","46.2","109399037","24.0"
"2022-08-상","신고","162264","335483500","44598","263.8","202504068","65.7","128126","26.6","308597651","8.7"
"2022-07-하","신고","167697","361214500","110285","52.1","493987400","-26.9","232319","-27.8","474056059","-23.8"
"2022-07-중","신고","271691","709615000","129224","110.2","534099500","32.9","279912","-2.9","629425418","12.7"
"2022-07-상","신고","221136","689427500","211771","4.4","1014781972","-32.1","341646","-35.3","930471544","-25.9"
"2022-06-하","신고","198811","607320000","219656","-9.5","1057414500","-42.6","320598","-38.0","869161973","-30.1"
"2022-06-중","신고","211035","660975000","133400","58.2","674673600","-2.0","376961","-44.0","823015351","-19.7"
"2022-06-상","신고","310757","1022315000","167971","85.0","768838800","33.0","425428","-27.0","916643478","11.5"
"2022-05-하","신고","229582","716311500","155109","48.0","674615600","6.2","356013","-35.5","846712976","-15.4"
"2022-05-중","신고","262539","699704200","213853","22.8","873188700","-19.9","364199","-27.9","775958224","-9.8"
"2022-05-상","신고","379768","999593500","192498","97.3","789159000","26.7","412030","-7.8","851297581","17.4"
"2022-04-하","신고","398998","1065088500","231293","72.5","503485900","111.5","507749","-21.4","755636081","41.0"
"2022-04-중","신고","420698","1113194000","260006","61.8",,"0.0","391856","7.4",,"0.0"
"2022-04-상","신고","379781","1059824100","244922","55.1",,"0.0","469371","-19.1",,"0.0"
"2022-03-하","신고","513931","1327618300","266857","92.6","940112000","41.2","447449","14.9","917442543","44.7"
"2022-03-중","신고","280743","736627000","205093","36.9","291603000","152.6","445590","-37.0","348669165","111.3"
"2022-03-상","신고","336939","879744000","280378","20.2",,"0.0","418460","-19.5",,"0.0"
"2022-02-하","신고","253547","696761992","140843","80.0","534338388","30.4","317221","-20.1","585210190","19.1"
"2022-02-중","신고","217751","570927000","158128","37.7","704988560","-19.0","388692","-44.0","970082668","-41.1"
"2022-02-상","신고","163694","493237000","2108001","-92.2","9778164338","-95.0","1216792","-86.5","4114903050","-88.0"
"2022-01-하","신고","1859305","6147069060","1391752","33.6","6523987000","-5.8","1776023","4.7","5159082564","19.2"
"2022-01-중","신고","2313450","8156680980","412631","460.7","1621797750","402.9","2094131","10.5","4953130524","64.7"
"2022-01-상","신고","726564","2112354000","268985","170.1","1039039650","103.3","1340489","-45.8","2886517930","-26.8"
"2021-12-하","신고","432402","1123220600","396586","9.0","1474638220","-23.8","793848","-45.5","1693977727","-33.7"
"2021-12-중","신고","415975","998819000","189153","119.9","711073000","40.5","697496","-40.4","1312651175","-23.9"
"2021-12-상","신고","607456","1532833500","429559","41.4","1505424000","1.8","791922","-23.3","1454031611","5.4"
"2021-11-하","신고","549900","1276542700","626581","-12.2","2161190000","-40.9","1003137","-45.2","1792304554","-28.8"
"2021-11-중","신고","696681","1631418500","679552","2.5","2114979000","-22.9","1020361","-31.7","1820191669","-10.4"
"2021-11-상","신고","762094","1633126600","589695","29.2","1733867300","-5.8","935212","-18.5","1571408546","3.9"
"2021-10-하","신고","576939","1406516758","468222","23.2","1332648488","5.5","844601","-31.7","1336821959","5.2"
"2021-10-중","신고","516901","1165777000","394588","31.0","1089907214","7.0","844622","-38.8","1375419921","-15.2"
"2021-10-상","신고","363937","751101600","226753","60.5","752735500","-0.2","564833","-35.6","1022143147","-26.5"
"2021-09-하","신고","525041","1514446900","3085919","-83.0","11486879325","-86.8","1674576","-68.6","5267278852","-71.2"
"2021-09-중","신고","2325851","7785148800","1700927","36.7","5821428777","33.7","2848243","-18.3","7553007735","3.1"
"2021-09-상","신고","1864672","6169182172","54997","3290.5","128208000","4711.9","2088368","-10.7","5361060515","15.1"
"2021-08-하","신고","13781","68945600","42246","-67.4","71237000","-3.2","296758","-95.4","870038036","-92.1"
"2021-08-중","신고","4656","17050900","192070","-97.6","467733500","-96.4","57344","-91.9","103698560","-83.6"
"2021-08-상","신고","44598","202504068","139550","-68.0","291014000","-30.4","150164","-70.3","304018618","-33.4"
"2021-07-하","신고","110285","493987400","213799","-48.4","377217700","31.0","250397","-56.0","469063563","5.3"
"2021-07-중","신고","129224","534099500","273617","-52.8","562034900","-5.0","304822","-57.6","646503156","-17.4"
"2021-07-상","신고","211771","1014781972","368170","-42.5","879383400","15.4","363800","-41.8","809490345","25.4"
"2021-06-하","신고","219656","1057414500","227965","-3.6","515178100","105.3","247575","-11.3","563737290","87.6"
"2021-06-중","신고","133400","674673600",,"0.0",,"0.0",,"0.0",,"0.0"
"2021-06-상","신고","167971","768838800",,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-하","신고","155109","674615600","271266","-42.8","449251200","50.2","369822","-58.1","566485690","19.1"
"2021-05-중","신고","213853","873188700","402828","-46.9",,"0.0","393374","-45.6",,"0.0"
"2021-05-상","신고","192498","789159000","318760","-39.6",,"0.0","456205","-57.8",,"0.0"
"2021-04-하","신고","231293","932262900","391346","-40.9","780394800","19.5","579980","-60.1","1037806341","-10.2"
"2021-04-중","신고","260006","1058675200","254293","2.2","530247400","99.7","406649","-36.1","799675201","32.4"
"2021-04-상","신고","244922","862855800","447290","-45.2","834464500","3.4","534003","-54.1","934923838","-7.7"
"2021-03-하","신고","266857","940112000","340960","-21.7","672568500","39.8","532785","-49.9","910514698","3.3"
"2021-03-중","신고","205093","792722500","406264","-49.5","794417300","-0.2","488776","-58.0","839758202","-5.6"
"2021-03-상","신고","280378","1027448420","378943","-26.0","756660800","35.8","479998","-41.6","843376050","21.8"
"2021-02-하","신고","140843","534338388","294339","-52.1","629890240","-15.2","279118","-49.5","446372330","19.7"
"2021-02-중","신고","158128","704988560","300215","-47.3","583466500","20.8","389297","-59.4","728074695","-3.2"
"2021-02-상","신고","2108001","9778164338","401846","424.6","894802050","992.8","1278802","64.8","2866241005","241.1"
"2021-01-하","신고","1391752","6523987000","272255","411.2","686610830","850.2","2267611","-38.6","5793041857","12.6"
"2021-01-중","신고","412631","1621797750","3703153","-88.9","9620089565","-83.1","2142042","-80.7","4992578508","-67.5"
"2021-01-상","신고","268985","1039039650","1594635","-83.1","4271721145","-75.7","1481524","-81.8","2846575833","-63.5"
"2020-12-하","신고","396587","1474638220","492830","-19.5","1119615600","31.7","995491","-60.2","1795962867","-17.9"
"2020-12-중","신고","189153","711073000","578230","-67.3","1183987000","-39.9","891348","-78.8","1376488838","-48.3"
"2020-12-상","신고","429559","1505424000","564998","-24.0","1107832640","35.9","927922","-53.7","1407763092","6.9"
"2020-11-하","신고","626581","2161190000","913709","-31.4","1718372000","25.8","1064534","-41.1","1716798839","25.9"
"2020-11-중","신고","679552","2114979000","835918","-18.7","1511050000","40.0","1068558","-36.4","1741962581","21.4"
"2020-11-상","신고","589695","1733867300","749572","-21.3","1342909000","29.1","961728","-38.7","1518811963","14.2"
"2020-10-하","신고","468222","1332648488","752735","-37.8","1247445640","6.8","897556","-47.8","1333530034","-0.1"
"2020-10-중","신고","394588","1089907214","551307","-28.4","934139000","16.7","872180","-54.8","1280201017","-14.9"
"2020-10-상","신고","226753","752735500","422518","-46.3","611806500","23.0","668241","-66.1","1050515632","-28.3"
"2020-09-하","신고","3085919","11486879325","357061","764.3","614415540","1769.6","1696398","81.9","4023966798","185.5"
"2020-09-중","신고","1700927","5821428777","578765","193.9","1503538077","287.2","3940185","-56.8","9605599300","-39.4"
"2020-09-상","신고","54997","128208000","4754722","-98.8","12290654363","-99.0","2133913","-97.4","5469052215","-97.7"
"2020-08-하","신고","42246","71237000","688361","-93.9","2286033146","-96.9","320676","-86.8","883605910","-91.9"
"2020-08-중","신고","192070","467733500","5040","3710.9","16954000","2658.8","54017","255.6","75152760","522.4"
"2020-08-상","신고","139550","291014000","55245","152.6","231149000","25.9","163476","-14.6","268440835","8.4"
"2020-07-하","신고","213799","377217700","114653","86.5","451823100","-16.5","274212","-22.0","434435923","-13.2"
"2020-07-중","신고","273617","562034900","171950","59.1","628513400","-10.6","324799","-15.8","553015714","1.6"
"2020-07-상","신고","368170","879383400","302592","21.7","1176389970","-25.2","374814","-1.8","707486395","24.3"
"2020-06-하","신고","311418","719448700","167034","86.4","656640620","9.6","360570","-13.6","729490612","-1.4"
"2020-06-중","신고","281475","638303600","240533","17.0","876766901","-27.2","398093","-29.3","805343780","-20.7"
"2020-06-상","신고","388016","864895600","248903","55.9","830204590","4.2","434226","-10.6","878912655","-1.6"
"2020-05-하","신고","271266","582072800","293931","-7.7","814628070","-28.5","386986","-29.9","757312077","-23.1"
"2020-05-중","신고","402828","834313900","230245","75.0","615723660","35.5","414529","-2.8","716005606","16.5"
"2020-05-상","신고","318760","678406900","410073","-22.3","1056903520","-35.8","471066","-32.3","799353804","-15.1"
"2020-04-하","신고","391346","780394800","350080","11.8","946295016","-17.5","582818","-32.9","1011012602","-22.8"
"2020-04-중","신고","254293","530247400","340778","-25.4","914335491","-42.0","445274","-42.9","837565188","-36.7"
"2020-04-상","신고","447290","834464500","382244","17.0","961411820","-13.2","563912","-20.7","968647953","-13.9"
"2020-03-하","신고","340960","672568500","263906","29.2","621281770","8.3","586796","-41.9","977883949","-31.2"
"2020-03-중","신고","406264","794417300","377573","7.6","932770103","-14.8","492036","-17.4","822176026","-3.4"
"2020-03-상","신고","378944","756660800","205190","84.7","518879500","45.8","475368","-20.3","849482471","-10.9"
"2020-02-하","신고","321404","678792240","195005","64.8","489187000","38.8","336319","-4.4","579766403","17.1"
"2020-02-중","신고","300215","583466500","314482","-4.5","760978000","-23.3","785277","-61.8","1500108697","-61.1"
"2020-02-상","신고","401846","894802050","208656","92.6","764904620","17.0","2452462","-83.6","5488103407","-83.7"
"2020-01-하","신고","272255","686610830","3628461","-92.5","12901805987","-94.7","2380828","-88.6","5896202505","-88.4"
"2020-01-중","신고","3703153","9620089565","702480","427.2","2021591705","375.9","1169415","216.7","2537800809","279.1"
"2020-01-상","신고","1594635","4271721145","577767","176.0","1512400859","182.4","1281564","24.4","2412510533","77.1"
"2019-12-하","신고","492830","1119615600","194403","153.5","1020295731","9.7","680986","-27.6","1817286904","-38.4"
"2019-12-중","신고","578230","1183987000",,"0.0","1369178100","-13.5",,"0.0","1401764059","-15.5"
"2019-12-상","신고","564998","1107832640",,"0.0","1133584500","-2.3",,"0.0","1403560543","-21.1"
"2019-11-하","신고","913709","1718372000","812704","12.4","1724412350","-0.4","1110484","-17.7","1726643454","-0.5"
"2019-11-중","신고","835918","1511050000","836606","-0.1","1625038000","-7.0","1084691","-22.9","1720275583","-12.2"
"2019-11-상","신고","749572","1342909000","749244","0.0","1332663400","0.8","962613","-22.1","1474678279","-8.9"
"2019-10-하","신고","752735","1247445640","585487","28.6","1021203700","22.2","944042","-20.3","1348435171","-7.5"
"2019-10-중","신고","551307","934139000","547912","0.6","834126700","12.0","974202","-43.4","1385467043","-32.6"
"2019-10-상","신고","422518","611806500","646975","-34.7","1052117700","-41.8","767142","-44.9","1194397098","-48.8"
"2019-09-하","신고","357061","614415540","667998","-46.5","1731740100","-64.5","1825219","-80.4","4109807868","-85.1"
"2019-09-중","신고","578765","1503538077","4722806","-87.7","15023449956","-90.0","3951476","-85.4","9474970630","-84.1"
"2019-09-상","신고","4754722","12290654363","368218","1191.3","1004935520","1123.0","1398315","240.0","3280313072","274.7"
"2019-08-하","신고","688361","2286033146","10699","6333.9","15398400","14745.9","331640","107.6","883953715","158.6"
"2019-08-중","신고","5040","16954000","100554","-95.0","180053500","-90.6","53836","-90.6","71833666","-76.4"
"2019-08-상","신고","55245","231149000","194795","-71.6","277833000","-16.8","163476","-66.2","240207167","-3.8"
"2019-07-하","신고","114653","451823100","213465","-46.3","231114100","95.5","273896","-58.1","407552891","10.9"
"2019-07-중","신고","171950","628513400","316829","-45.7","304696100","106.3","321898","-46.6","513352128","22.4"
"2019-07-상","신고","302592","1176389970","359342","-15.8","398289700","195.4","367093","-17.6","714979103","64.5"
"2019-06-하","신고","167034","656640620","343505","-51.4","452421560","45.1","359681","-53.6","756676705","-13.2"
"2019-06-중","신고","240533","876766901","399297","-39.8","604458500","45.0","381712","-37.0","745027141","17.7"
"2019-06-상","신고","248903","830204590","317190","-21.5","493642500","68.2","410436","-39.4","841904409","-1.4"
"2019-05-하","신고","293931","814628070","419882","-30.0","649073944","25.5","373567","-21.3","749476320","8.7"
"2019-05-중","신고","230245","615723660","409799","-43.8","557316600","10.5","404485","-43.1","750398548","-17.9"
"2019-05-상","신고","410073","1056903520","433863","-5.5","570269100","85.3","459702","-10.8","775709891","36.2"
"2019-04-하","신고","350080","946295016","577515","-39.4","799212824","18.4","612071","-42.8","1076694171","-12.1"
"2019-04-중","신고","340778","914335491","447180","-23.8","644567500","41.9","449357","-24.2","807142696","13.3"
"2019-04-상","신고","382244","961411820","447962","-14.7","581174000","65.4","585746","-34.7","1005961531","-4.4"
"2019-03-하","신고","263906","621281770","462639","-43.0","611580696","1.6","626034","-57.8","1065458743","-41.7"
"2019-03-중","신고","377573","932770103","438973","-14.0","558977500","66.9","553191","-31.7","849042232","9.9"
"2019-03-상","신고","205190","518879500","319661","-35.8","411634800","26.1","550198","-62.7","956593186","-45.8"
"2019-02-하","신고","158271","389666000","396031","-60.0","591774200","-34.2","357130","-55.7","566203130","-31.2"
"2019-02-중","신고","314482","760978000","900271","-65.1","1748547386","-56.5","853947","-63.2","1613957396","-52.9"
"2019-02-상","신고","208656","764904620","4506319","-95.4","9796709485","-92.2","2437912","-91.4","5360555005","-85.7"
"2019-01-하","신고","3628461","12901805987","1428041","154.1","2765627167","366.5","2165258","67.6","4718724514","173.4"
"2019-01-중","신고","702480","2021591705","937063","-25.0","1337290900","51.2","2245286","-68.7","4897068593","-58.7"
"2019-01-상","신고","577767","1512400859","888982","-35.0","1383561370","9.3","1516487","-61.9","2893490795","-47.7"
"2018-12-하","신고","460531","1020295731","833565","-44.8","1137687965","-10.3","1080352","-57.4","1878801033","-45.7"
"2018-12-중","신고","607293","1369178100","1190877","-49.0","1266663200","8.1","918978","-33.9","1416051236","-3.3"
"2018-12-상","신고","533697","1133584500","734167","-27.3","924308500","22.6","966163","-44.8","1477391982","-23.3"
"2018-11-하","신고","812704","1724412350","1146834","-29.1","1466169647","17.6","1118442","-27.3","1724485645","0.0"
"2018-11-중","신고","836606","1625038000","913374","-8.4","1136296760","43.0","1157184","-27.7","1771766433","-8.3"
"2018-11-상","신고","749244","1332663400","916225","-18.2","1100948000","21.0","1014506","-26.1","1532740053","-13.1"
"2018-10-하","신고","585487","1021203700","865043","-32.3","1019656500","0.2","1049753","-44.2","1474833463","-30.8"
"2018-10-중","신고","547912","834126700","1177985","-53.5","1614787090","-48.3","1117916","-51.0","1626110306","-48.7"
"2018-10-상","신고","646975","1052117700","524008","23.5","1047697100","0.4","812937","-20.4","1288088285","-18.3"
"2018-09-하","신고","667998","1731740100","6674708","-90.0","12714005790","-86.4","1615244","-58.6","3522093292","-50.8"
"2018-09-중","신고","4722806","15023449956","4114392","14.8","8377655900","79.3","3492255","35.2","7978030111","88.3"
"2018-09-상","신고","368218","1004935520","114874","220.5","227998000","340.8","2186077","-83.2","6171212119","-83.7"
"2018-08-하","신고","10699","15398400","2385","348.6","3253000","373.4","347658","-96.9","951156564","-98.4"
"2018-08-중","신고","100554","180053500","13215","660.9","23741000","658.4","43023","133.7","66238266","171.8"
"2018-08-상","신고","194795","277833000","88869","119.2","180569000","53.9","141175","38.0","225199133","23.4"
"2018-07-하","신고","213465","231114100","225288","-5.2","438316071","-47.3","285632","-25.3","456660277","-49.4"
"2018-07-중","신고","316829","304696100","210663","50.4","424900000","-28.3","331392","-4.4","598028792","-49.0"
"2018-07-상","신고","359342","398289700","255228","40.8","590950100","-32.6","356870","0.7","818775324","-51.4"
"2018-06-하","신고","343505","452421560","343037","0.1","937236200","-51.7","342042","0.4","828870840","-45.4"
"2018-06-중","신고","399297","604458500","343421","16.3","777716900","-22.3","390322","2.3","834729001","-27.6"
"2018-06-상","신고","317190","493642500","337021","-5.9","826103500","-40.2","394820","-19.7","912926064","-45.9"
"2018-05-하","신고","419882","649073944","307157","36.7","680071200","-4.6","352637","19.1","786896669","-17.5"
"2018-05-중","신고","409799","557316600","259829","57.7","526783100","5.8","379778","7.9","790680257","-29.5"
"2018-05-상","신고","433863","570269100","417516","3.9","710775100","-19.8","425028","2.1","808186973","-29.4"
"2018-04-하","신고","577515","799212824","449218","28.6","828855500","-3.6","558561","3.4","1130138759","-29.3"
"2018-04-중","신고","447180","644567500","445928","0.3","731124800","-11.8","435691","2.6","885137630","-27.2"
"2018-04-상","신고","447962","581174000","513819","-12.8","827931100","-29.8","570110","-21.4","1075279623","-46.0"
"2018-03-하","신고","462639","611580696","623645","-25.8","952470900","-35.8","613213","-24.6","1098243005","-44.3"
"2018-03-중","신고","438973","558977500","516611","-15.0","737450108","-24.2","522146","-15.9","899538653","-37.9"
"2018-03-상","신고","319661","411634800","714148","-55.2","1064871200","-61.3","554077","-42.3","1054376607","-61.0"
"2018-02-하","신고","396031","591774200","355151","11.5","512462900","15.5","316345","25.2","614404517","-3.7"
"2018-02-중","신고","900271","1748547386","409389","119.9","588208420","197.3","432032","108.4","848862449","106.0"
"2018-02-상","신고","4506319","9796709485","665681","576.9","1171296300","736.4","1457061","209.3","4284360049","128.7"
"2018-01-하","신고","1428041","2765627167","1524295","-6.3","3177278080","-13.0","2298906","-37.9","6291794213","-56.0"
"2018-01-중","신고","937063","1337290900","4996928","-81.2","10306978900","-87.0","2186374","-57.1","4982038005","-73.2"
"2018-01-상","신고","888982","1383561370","1280444","-30.6","2382578200","-41.9","1355763","-34.4","2900046794","-52.3"
