"거래일자","품목명","반입량","금액","전년 반입량","전년 반입량 증감률(%)","전년 금액","전년 금액 증감률(%)","평년 반입량","평년 반입량 증감률(%)","평년 금액","평년 금액 증감률(%)"
"2022-10-상","홍로","323592","814636900","464662","-30.4","599705160","35.8","348915","-7.3","603911462","34.9"
"2022-09-하","홍로","889930","2018525100","581184","53.1","1274127400","58.4","1249134","-28.8","3897613187","-48.2"
"2022-09-중","홍로","823904","1550760300","1436745","-42.7","5639564600","-72.5","2627433","-68.6","8975613528","-82.7"
"2022-09-상","홍로","2515429","9551024495","2645548","-4.9","7761324372","23.1","2793567","-10.0","8093650760","18.0"
"2022-08-하","홍로","2643057","10571409088","1230978","114.7","3755489000","181.5","1404098","88.2","4652816575","127.2"
"2022-08-중","홍로","907631","3728673290","389424","133.1","1317319500","183.1","182701","396.8","763355918","388.5"
"2022-08-상","홍로","109575","452169000","3610","2935.3","8343500","5319.4","5894","1759.1","16897935","2575.9"
"2022-07-하","홍로","1210","4658000","160","656.3","178000","2516.9","277","336.8","1050250","343.5"
"2022-07-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-07-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-06-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-06-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-06-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-05-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-05-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-05-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-04-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-04-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-04-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-03-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-03-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-03-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-02-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-02-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-02-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-01-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-01-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2022-01-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-12-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-12-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-12-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-11-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-11-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-11-상","홍로","1024","1088000",,"0.0",,"0.0","4472","-77.1","6450588","-83.1"
"2021-10-하","홍로","3196","5532000","9870","-67.6","40178000","-86.2","21269","-85.0","57271344","-90.3"
"2021-10-중","홍로","117495","237499000","41895","180.5","119373000","99.0","96104","22.3","200073063","18.7"
"2021-10-상","홍로","464662","599705160","76208","509.7","275199000","117.9","289231","60.7","569889753","5.2"
"2021-09-하","홍로","581184","1274127400","1296421","-55.2","6956457000","-81.7","1226079","-52.6","3641828654","-65.0"
"2021-09-중","홍로","1436745","5639564600","1866240","-23.0","8363947000","-32.6","2610150","-45.0","8002790359","-29.5"
"2021-09-상","홍로","2645548","7761324372","1881031","40.6","6847927000","13.3","3517717","-24.8","10029399647","-22.6"
"2021-08-하","홍로","1230978","3755489000","1154705","6.6","4318109000","-13.0","1518164","-18.9","5110241403","-26.5"
"2021-08-중","홍로","389424","1317319500","193747","101.0","945370600","39.3","182640","113.2","731620807","80.1"
"2021-08-상","홍로","3610","8343500","15570","-76.8","72787500","-88.5","5670","-36.3","16997104","-50.9"
"2021-07-하","홍로","160","178000",,"0.0",,"0.0",,"0.0",,"0.0"
"2021-07-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-07-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-06-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-06-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-06-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-05-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-04-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-03-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-02-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2021-01-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-12-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2020-11-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
